legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
eyesight,1,1285,n,1,3,eyesight,exact,gk cet4 cet6 ky ielts,yes,13749,14627,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
eyewitness,1,1286,n|v,2,3,eyewitness,exact,gk toefl,yes,19899,8633,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
f,1,1287,n,1,3,F,casefold,gk,yes,4238,,4,0,0,4,single_corpus_only,single_letter,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
facial,1,1289,a|n,4,3,facial,exact,gk,yes,8701,5735,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fade,1,1292,n|v,6,3,fade,exact,gk cet4 cet6 ky toefl ielts gre,yes,3506,2882,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fairly,1,1296,r,3,3,fairly,exact,gk cet4 cet6 ky toefl,yes,1413,2157,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fairness,1,1297,n,4,2,fairness,exact,gk,yes,6946,5954,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fare,1,1311,n|v,6,3,fare,exact,gk cet4 cet6 ky ielts,yes,4481,4776,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fasten,1,1315,v,4,3,fasten,exact,gk cet4 cet6 ky toefl gre,yes,7148,7930,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fax,1,1321,n|v,2,2,FAX,casefold,gk cet4 ky,yes,5816,5729,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
feast,1,1323,n|v,7,3,feast,exact,gk cet4 cet6 ky ielts,yes,5626,5910,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
feather,1,1324,n|v,7,3,feather,exact,gk cet4 cet6 ky,yes,4798,4531,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
federal,1,1326,a,3,3,federal,exact,cet4 cet6 ky toefl,no,2320,493,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ferry,1,1334,n|v,5,3,ferry,exact,gk cet6 ky toefl ielts gre,yes,4590,6492,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fierce,1,1342,a,4,3,fierce,exact,gk cet4 cet6 ky toefl ielts,yes,3932,4482,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fighter,1,1348,n,3,3,fighter,exact,gk cet6,yes,4002,3028,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
final,1,1353,a|n,5,3,final,exact,zk gk cet4 ky toefl ielts,yes,778,887,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fingernail,1,1358,n,1,3,fingernail,exact,gk,yes,12348,7769,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
fireplace,1,1362,n,1,3,fireplace,exact,gk cet6 ky,yes,6692,5530,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
firewood,1,1363,n,1,3,firewood,exact,gk,yes,15317,12444,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
firework,1,1364,n,1,3,firework,exact,gk cet6,yes,8853,,3,0,0,3,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
firmly,1,1366,r,3,2,firmly,exact,gk,yes,2206,3818,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flame,1,1376,n|v,4,3,flame,exact,gk cet4 cet6 ky toefl ielts,yes,3195,3199,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flaming,1,1377,a|n,3,3,flaming,exact,gk,yes,15457,12654,2,2,1,5,moderate_frequency,possible_participle_or_gerund,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
flashlight,1,1379,n,1,3,flashlight,exact,gk toefl,yes,25749,6373,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
flee,1,1381,v,1,3,flee,exact,gk cet4 cet6 ky toefl ielts,yes,3410,2942,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flesh,1,1383,n|v,4,3,flesh,exact,gk cet4 ky ielts,yes,3036,3209,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
float,1,1385,n|v,16,3,float,exact,gk cet4 cet6 ky toefl ielts,yes,3498,3140,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fluency,1,1392,n,3,3,fluency,exact,gk,yes,14342,13181,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
fog,1,1397,n|v,4,3,fog,exact,gk cet4 cet6 ky toefl,yes,5413,4913,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
following,1,1402,a|n,6,3,following,exact,gk cet4 cet6 ky,yes,748,1471,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
fool,1,1405,n|v,7,3,fool,exact,gk cet4 ky,yes,3660,4030,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foolish,1,1406,a,2,3,foolish,exact,gk cet4 ky toefl,yes,4977,5783,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
forbid,1,1410,v,2,3,forbid,exact,gk cet4 cet6 ky toefl gre,yes,4670,4698,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foreigner,1,1415,n,2,3,foreigner,exact,zk gk cet4 cet6 ky,yes,4934,4887,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foresee,1,1416,v,3,3,foresee,exact,gk cet6 ky toefl ielts,yes,6364,7614,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
forgetful,1,1420,a,3,3,forgetful,exact,gk,yes,19606,23938,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
fortnight,1,1426,n,1,3,fortnight,exact,gk cet4 cet6 ky ielts,yes,4290,22633,4,1,1,6,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
fortunate,1,1427,a,3,3,fortunate,exact,gk cet4 cet6 ky toefl,yes,4680,5300,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fortune,1,1428,n,4,3,fortune,exact,gk cet4 cet6 ky toefl,yes,2626,2703,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fragile,1,1440,a,3,3,fragile,exact,gk cet6 ky toefl ielts gre,yes,5941,4733,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fragrant,1,1441,a,1,3,fragrant,exact,gk cet6 ky toefl gre,yes,12331,9055,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
framework,1,1442,n,3,3,framework,exact,gk cet4 cet6 ky toefl ielts,yes,2177,2968,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
franc,1,1438,n,1,3,franc,exact,gk,yes,7261,,3,0,0,3,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
freeway,1,1445,n,1,3,freeway,exact,gk,yes,23892,6142,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
freezing,1,1447,n,1,3,freezing,exact,gk,yes,5949,6369,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
frequent,1,1450,a|v,4,3,frequent,exact,gk cet4 cet6 ky toefl ielts gre,yes,3109,3272,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fried,1,1455,a,1,3,fried,exact,gk,yes,10093,5612,2,3,1,6,strong_with_moderate_cross_corpus_support,possible_participle_or_adjective,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
fright,1,1459,n|v,2,3,fright,exact,gk cet6 ky toefl,yes,10016,12606,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
frighten,1,1460,v,1,3,frighten,exact,gk cet4 cet6 ky,yes,5047,5537,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
funeral,1,1474,n,1,3,funeral,exact,gk cet4 cet6 ky ielts,yes,3009,2885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fur,1,1476,n,3,3,fur,exact,gk cet4 cet6 ky toefl ielts,yes,5029,4700,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gale,1,1481,n,1,3,gale,exact,gk toefl ielts gre,yes,8689,12845,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
gallon,1,1483,n,2,3,gallon,exact,gk cet4 cet6 ky toefl gre,yes,6013,,3,0,0,3,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
garage,1,1485,n|v,3,3,garage,exact,gk cet4 cet6 ky ielts,yes,3113,3208,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gardening,1,1488,n,1,3,gardening,exact,gk,yes,5625,7049,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
garment,1,1490,n|v,2,3,garment,exact,gk cet6 ky toefl ielts gre,yes,4822,6112,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gay,1,1494,a|n,7,3,gay,exact,gk cet4 cet6 ky,yes,4231,2056,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gesture,1,1504,n|v,4,3,gesture,exact,zk gk cet4 cet6 ky ielts gre,yes,2883,2969,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glance,1,1513,n|v,3,3,glance,exact,gk cet4 cet6 ky gre,yes,2192,2417,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glare,1,1514,n|v,6,3,glare,exact,gk cet4 cet6 ky toefl ielts gre,yes,5510,6371,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glasshouse,1,1516,n,1,3,glasshouse,exact,gk,yes,22763,39029,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
glory,1,1518,n|v,4,3,glory,exact,gk cet4 cet6 ky,yes,3797,4113,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
god,1,1524,n,3,3,God,casefold,zk gk cet4 ky,yes,492,2809,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
golden,1,1526,a,6,3,golden,exact,zk gk cet4 cet6 ky,yes,2240,1821,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
goldfish,1,1527,n,1,3,goldfish,exact,gk,yes,10625,16320,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
goodness,1,1531,n,2,3,goodness,exact,gk cet4 cet6 ky,yes,4367,5155,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
goose,1,1533,n|v,6,3,goose,exact,zk gk cet4 cet6 ky,yes,6076,5529,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
govern,1,1534,v,4,3,govern,exact,gk cet4 cet6 ky toefl,yes,3050,3711,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
