legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
suffering,1,3279,a|n,6,3,suffering,exact,gk,yes,4466,3933,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
suitcase,1,3286,n,1,3,suitcase,exact,gk cet6 toefl ielts gre,yes,6625,5600,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suite,1,3284,n,4,3,suite,exact,gk ky toefl ielts,yes,4292,4726,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunlight,1,3293,n,1,3,sunlight,exact,gk cet4 cet6 toefl ielts,yes,4796,3895,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunset,1,3296,a|n,5,3,sunset,exact,gk cet4 cet6 ky toefl,yes,7738,5739,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunshine,1,3297,n,3,3,sunshine,exact,gk cet4 cet6 ky toefl,yes,4726,7752,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
supper,1,3303,n,2,3,supper,exact,zk gk,yes,4153,5514,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
supreme,1,3307,a,4,3,supreme,exact,gk cet4 cet6 ky toefl ielts gre,yes,2550,1618,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
surplus,1,3311,a|n,2,3,surplus,exact,gk cet4 cet6 ky toefl ielts gre,yes,4815,6243,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
survival,1,3315,n,3,3,survival,exact,gk cet4 cet6 ky toefl ielts,yes,2584,2656,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suspension,1,3318,n,7,3,suspension,exact,gk cet6 ielts,yes,4354,5034,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swallow,1,3319,n|v,11,3,swallow,exact,gk cet4 cet6 ky toefl ielts gre,yes,3290,3535,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swap,1,3320,n|v,3,3,swap,exact,gk,yes,5955,8106,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swear,1,3321,v,5,3,swear,exact,gk cet4 cet6 ky ielts gre,yes,3224,3330,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swell,1,3326,a|n|v,11,3,swell,exact,gk cet4 cet6 ky toefl ielts gre,yes,5534,4867,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swift,1,3327,a|n,3,3,swift,exact,gk cet4 cet6 ky toefl ielts gre,yes,5978,6627,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sword,1,3336,n,1,3,sword,exact,gk cet4 cet6 ky,yes,3675,4105,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
symptom,1,3340,n,2,3,symptom,exact,gk cet6 ky toefl ielts,yes,2342,2249,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
systematic,1,3342,a,2,3,systematic,exact,gk cet4 cet6 ky toefl ielts,yes,4045,5408,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tanker,1,3354,n,3,3,tanker,exact,gk cet6 ky,yes,8021,9275,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tap,1,3355,n|v,20,3,tap,exact,gk cet4 cet6 ky toefl ielts,yes,3299,2843,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tasty,1,3362,a,1,3,tasty,exact,gk toefl gre,yes,9957,8471,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
taxpayer,1,3366,n,1,3,taxpayer,exact,,no,4636,3122,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tease,1,3374,n|v,12,3,tease,exact,gk cet6 ky toefl ielts gre,yes,6082,5458,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
technical,1,3375,a|n,9,3,technical,exact,gk cet4 cet6 ky toefl ielts,yes,1394,2064,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
temptation,1,3389,n,3,3,temptation,exact,gk cet4 cet6 ky ielts gre,yes,4682,5906,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tense,1,3394,a|n|v,8,3,tense,exact,gk cet4 cet6 ky toefl,yes,5962,6263,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tent,1,3396,n|v,3,3,tent,exact,zk gk cet4 cet6 ky,yes,4158,3071,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tentative,1,3397,a,2,3,tentative,exact,gk cet6 ky toefl ielts gre,yes,7552,7722,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terminal,1,3399,a|n,9,3,terminal,exact,gk cet4 cet6 ky toefl ielts gre,yes,4011,5777,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terrify,1,3401,v,1,3,terrify,exact,gk cet6 ky toefl ielts,yes,8606,5828,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terror,1,3402,n,4,3,terror,exact,gk cet4 cet6 ky toefl ielts,yes,4120,2732,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
textbook,1,3405,a|n,2,3,textbook,exact,gk cet4 cet6 ky ielts,yes,6096,4473,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thankful,1,3408,a,1,3,thankful,exact,gk,yes,9671,8424,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
theoretical,1,3419,a,2,3,theoretical,exact,gk cet4 cet6 ky toefl ielts gre,yes,2729,3781,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thief,1,3427,n,1,3,thief,exact,gk cet4 cet6 ky ielts,yes,3965,5007,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thread,1,3443,n|v,9,3,thread,exact,zk gk cet4 cet6 ky toefl gre,yes,5022,4714,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thrill,1,3445,n|v,7,3,thrill,exact,gk cet4 cet6 ky ielts,yes,7773,5858,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thriller,1,3446,n,1,3,thriller,exact,gk ielts,yes,9961,8642,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
throat,1,3447,n,4,3,throat,exact,gk cet4 cet6 ky ielts,yes,2449,2454,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tick,1,3457,n|v,8,3,tick,exact,gk cet4 cet6 ky ielts,yes,5977,7358,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
timetable,1,3465,n,2,3,timetable,exact,gk cet4 cet6 ielts,yes,4536,8819,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tin,1,3466,n|v,7,3,tin,exact,gk cet4 cet6 ky toefl,yes,2956,5424,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tire,1,3469,n|v,5,3,tire,exact,gk cet4 cet6 ky toefl gre,yes,11152,2850,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tomb,1,3483,n,1,3,tomb,exact,gk cet4 cet6 ky,yes,6130,6183,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tongue,1,3486,n|v,10,3,tongue,exact,zk gk cet4 cet6 ky toefl ielts,yes,2831,2871,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
totally,1,3498,r,1,3,totally,exact,gk,yes,1608,1911,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tourism,1,3502,n,1,3,tourism,exact,gk ielts,yes,4425,4721,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tractor,1,3511,n,2,3,tractor,exact,gk cet4 cet6 ky toefl ielts,yes,7015,6548,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
trainer,1,3518,n,2,3,trainer,exact,gk,yes,3854,4458,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
translation,1,3523,n,7,3,translation,exact,gk cet4 cet6 ky toefl,yes,3982,4290,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
transparent,1,3524,a,4,3,transparent,exact,gk cet4 cet6 ky toefl ielts gre,yes,6902,5884,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tremble,1,3534,n|v,2,3,tremble,exact,gk cet4 cet6 ky toefl ielts,yes,4432,5233,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
triangle,1,3537,n,4,3,triangle,exact,gk cet4 cet6 ky toefl ielts,yes,5296,5605,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
troop,2,3541;3542,n|v,6,3,troop,exact,gk cet4 cet6 ky toefl,yes,1740,1137,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
troublesome,1,3544,a,1,3,troublesome,exact,gk cet4 cet6 ky toefl,yes,9603,9839,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
truly,1,3548,r,4,3,truly,exact,gk cet4 cet6,yes,2576,1719,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
turning,1,3559,n,6,3,turning,exact,cet4 cet6 ielts,no,6345,6215,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
tutor,1,3560,n|v,3,3,tutor,exact,gk cet4 cet6 ky toefl ielts gre,yes,3839,9093,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
twist,1,3570,n|v,23,3,twist,exact,gk cet4 cet6 ky toefl ielts,yes,3673,3759,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
typewriter,1,3573,n,1,3,typewriter,exact,gk cet4 cet6 ky,yes,7660,9870,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unable,1,3582,a,3,3,unable,exact,gk cet4 cet6,yes,1474,2136,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unbelievable,1,3584,a,2,3,unbelievable,exact,gk,yes,8410,6070,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
uncertain,1,3585,a,7,3,uncertain,exact,gk cet4 cet6,yes,3532,4291,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
uncomfortable,1,3587,a,2,3,uncomfortable,exact,gk cet4 cet6 ielts,yes,4465,3640,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unconscious,1,3589,a|n,4,3,unconscious,exact,gk cet4 cet6 toefl ielts gre,yes,5026,5668,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
underline,1,3592,n|v,3,3,underline,exact,gk cet4 cet6 ky ielts,yes,4685,9691,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
understanding,1,3594,a|n,5,3,understanding,exact,gk cet4 cet6 ky ielts,yes,1260,1298,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
undertake,1,3595,v,5,3,undertake,exact,gk cet4 cet6 ky toefl ielts,yes,1604,4035,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
underwear,1,3596,n,1,3,underwear,exact,gk cet6,yes,8792,6524,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
undo,1,3598,v,5,3,undo,exact,gk cet4 cet6 ky toefl ielts,yes,6417,6632,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unemployment,1,3599,n,1,3,unemployment,exact,gk cet6 ky ielts,yes,1495,3492,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfair,1,3600,a,1,3,unfair,exact,gk cet4 cet6 toefl ielts,yes,3625,4493,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfold,1,3602,v,4,3,unfold,exact,gk cet6 ky toefl ielts gre,yes,7574,4541,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfortunate,1,3603,a|n,4,3,unfortunate,exact,gk cet4 cet6,yes,4076,4970,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfortunately,1,3604,r,1,2,unfortunately,exact,gk cet4 cet6 ky toefl,yes,1910,2016,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unhappy,1,3605,a,4,3,unhappy,exact,gk cet4 cet6,yes,3622,4717,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
union,1,3609,a|n,11,3,union,exact,gk cet4 cet6 ky toefl ielts,yes,467,1658,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unite,1,3612,v,6,3,unite,exact,gk cet4 cet6 ky,yes,3628,4146,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
universal,1,3613,a|n,7,3,universal,exact,gk cet4 cet6 ky toefl ielts,yes,2968,2642,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unknown,1,3616,a|n,8,3,unknown,exact,gk cet4 cet6,yes,2087,2825,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unlike,1,3618,a,2,3,unlike,exact,gk cet4 cet6 ky,yes,2194,2468,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unmarried,1,3619,a,1,2,unmarried,exact,gk,yes,7635,9465,3,3,1,7,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
unpleasant,1,3620,a,1,3,unpleasant,exact,gk cet4 cet6,yes,4722,6472,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unrest,1,3621,n,2,3,unrest,exact,gk ielts,yes,6135,8995,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unsafe,1,3622,a,3,2,unsafe,exact,gk,yes,9721,9139,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unsuccessful,1,3623,a,2,3,unsuccessful,exact,gk,yes,5651,7731,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unwilling,1,3627,a,2,3,unwilling,exact,gk cet4 cet6,yes,5583,6237,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
upstairs,1,3632,a|n|r,4,3,upstairs,exact,zk gk cet4 cet6 ky,yes,3067,4381,4,4,1,9,strong_in_both_corpora,possible_plural_or_third_person,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
upward,1,3633,a|r,4,3,upward,exact,gk cet4 cet6 ky,yes,7607,6144,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
useless,1,3641,a,1,3,useless,exact,gk cet4 cet6 toefl ielts,yes,4667,5657,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
user,1,3642,n,3,3,user,exact,gk cet4 cet6,yes,806,1813,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vacant,1,3646,a,2,3,vacant,exact,gk cet4 cet6 ky toefl,yes,6366,6751,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vague,1,3647,a,3,3,vague,exact,gk cet4 cet6 ky toefl gre,yes,4265,4885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
valid,1,3649,a,2,3,valid,exact,gk cet4 cet6 ky toefl,yes,3211,4703,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vertical,1,3663,a|n,6,3,vertical,exact,gk cet4 cet6 ky toefl ielts gre,yes,3857,4448,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vest,1,3665,n|v,7,3,vest,exact,gk cet4 cet6 ky,yes,9247,6686,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vice,1,3667,n,3,3,vice,exact,gk cet4 cet6 ky ielts,yes,7210,9910,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
viewer,1,3673,n,2,3,viewer,exact,gk,yes,4851,2478,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
villager,1,3675,n,1,3,villager,exact,gk,yes,6139,6100,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
violate,1,3677,v,6,3,violate,exact,gk cet6 ky toefl ielts gre,yes,7012,2909,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
violent,1,3679,a,5,3,violent,exact,gk cet4 cet6 ky toefl ielts,yes,2807,2158,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
visa,1,3684,n|v,3,3,visa,exact,gk cet6 ky ielts,yes,8033,5525,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
voluntary,1,3694,a|n,4,3,voluntary,exact,gk cet4 cet6 ky toefl ielts,yes,2263,4701,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
voyage,1,3697,n|v,3,3,voyage,exact,gk cet4 cet6 ky toefl,yes,6502,6619,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
waiter,1,3702,n,2,3,waiter,exact,gk cet4 cet6 ky ielts,yes,5772,5460,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
walnut,1,3710,n,3,3,walnut,exact,gk cet6 toefl,yes,8979,7840,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
warehouse,1,3715,n|v,2,3,warehouse,exact,gk cet6 ky toefl ielts gre,yes,4490,4922,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
warmth,1,3718,n,5,3,warmth,exact,gk cet4 cet6 ky,yes,3527,4749,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wax,1,3729,n|v,4,3,wax,exact,gk cet4 cet6 ky toefl ielts gre,yes,7744,7228,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
weakness,1,3736,n,5,3,weakness,exact,gk cet4 cet6,yes,2867,3487,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wealthy,1,3738,a,1,3,wealthy,exact,gk cet4 cet6 ky,yes,4114,3015,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
web,1,3733,n|v,8,3,web,exact,gk cet6 ky ielts,yes,6919,3706,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wherever,1,3769,r,1,3,wherever,exact,gk cet4 cet6 ky,yes,3201,3710,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
whistle,1,3775,n|v,11,3,whistle,exact,gk cet4 cet6 ky ielts gre,yes,6960,6463,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wildlife,1,3786,n,1,3,wildlife,exact,gk toefl ielts,yes,3597,3859,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
willing,1,3789,a|n,3,3,willing,exact,gk cet4 cet6 ky,yes,2233,1274,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
willingly,1,3790,r,1,2,willingly,exact,gk,yes,8478,9339,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
willingness,1,3791,n,1,2,willingness,exact,gk,yes,5008,4186,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wipe,1,3802,n|v,2,3,wipe,exact,gk cet4 cet6 ky,yes,3112,2711,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wolf,1,3812,n|v,4,3,wolf,exact,zk gk cet4 cet6 ky,yes,5062,4150,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
