legacy_word,legacy_row_count,legacy_rows,structural_type,oewn_match_type,oewn_lemmas,oewn_pos,oewn_sense_count,moby_wordlist_match_type,moby_wordlist_forms,moby_pos_match_type,moby_pos_forms,moby_pos_codes,normalized_headword_candidates,normalized_headword_evidence,existing_phrase_table_match,lexical_evidence_score,recommendation,reason
goldfish,1,1527,lowercase_single_word,exact,goldfish,n,1,exact,goldfish,exact,goldfish,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
goodness,1,1531,lowercase_single_word,exact,goodness,n,2,exact,goodness,exact,goodness,!|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
goose,1,1533,lowercase_single_word,exact,goose,n|v,6,exact,goose,exact,goose,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
govern,1,1534,lowercase_single_word,exact,govern,v,4,exact,govern,exact,govern,V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
gown,1,1536,lowercase_single_word,exact,gown,n|v,6,exact,gown,exact,gown,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
graduation,1,1540,lowercase_single_word,exact,graduation,n,4,exact,graduation,exact,graduation,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
grandchild,1,1545,lowercase_single_word,exact,grandchild,n,1,exact,grandchild,exact,grandchild,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
grandparents,1,1549,lowercase_single_word,none,,,0,none,,none,,,grandparent,grandparent:OEWN+MobyWords+MobyPOS,none,0,inflected_form_review,当前形式可能是复数、第三人称或分词；开放词典支持其候选词头，需决定是否改存词头
granny,1,1551,lowercase_single_word,exact,granny,n,3,exact,granny,exact,granny,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
graph,1,1553,lowercase_single_word,exact,graph,n|v,5,exact,graph,exact,graph,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
Greece,1,1559,initial_uppercase,exact,Greece,n,1,exact,Greece,exact,Greece,N,,,none,3,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
Greek,1,1561,initial_uppercase,exact,Greek,a|n,4,exact,Greek,exact,Greek,A|N,,,none,3,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
greengrocer,1,1563,lowercase_single_word,exact,greengrocer,n,1,exact,greengrocer,exact,greengrocer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
greeting,1,1565,lowercase_single_word,exact,greeting,n,1,exact,greeting,exact,greeting,N,greet,greet:OEWN+MobyWords+MobyPOS,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
grill,1,1567,lowercase_single_word,exact,grill,n|v,4,exact,grill,exact,grill,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
grocer,1,1568,lowercase_single_word,exact,grocer,n,1,exact,grocer,exact,grocer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
growth,1,1572,lowercase_single_word,exact,growth,n,7,exact,growth,exact,growth,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
gruel,1,1573,lowercase_single_word,exact,gruel,n,1,exact,gruel,exact,gruel,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
ha,1,1585,lowercase_single_word,casefold,HA,n,1,exact,ha,exact,ha,!,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
haircut,1,1588,lowercase_single_word,exact,haircut,n,2,exact,haircut,exact,haircut,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hammer,1,1593,lowercase_single_word,exact,hammer,n|v,10,exact,hammer,exact,hammer,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
handful,1,1596,lowercase_single_word,exact,handful,n,2,exact,handful,exact,handful,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
handtruck,1,1600,lowercase_single_word,none,,,0,none,,none,,,,,none,0,exclude_or_spelling_review,两个开放词典均无词形证据；优先检查拼写、屈折变化或排除
handy,1,1602,lowercase_single_word,exact,handy,a,3,exact,handy,exact,handy,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
happily,1,1605,lowercase_single_word,exact,happily,r,2,exact,happily,exact,happily,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
happiness,1,1606,lowercase_single_word,exact,happiness,n,2,exact,happiness,exact,happiness,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
harbour,1,1608,lowercase_single_word,exact,harbour,n|v,6,exact,harbour,exact,harbour,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hardship,1,1611,lowercase_single_word,exact,hardship,n,3,exact,hardship,exact,hardship,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hardworking,1,1612,lowercase_single_word,exact,hardworking,a,1,exact,hardworking,none,,,,,none,2,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
harmless,1,1615,lowercase_single_word,exact,harmless,a,1,exact,harmless,exact,harmless,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hawk,1,1622,lowercase_single_word,exact,hawk,n|v,6,exact,hawk,exact,hawk,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hay,1,1623,lowercase_single_word,exact,hay,n|v,2,exact,hay,exact,hay,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
headline,1,1627,lowercase_single_word,exact,headline,n|v,3,exact,headline,exact,headline,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
headmaster,1,1628,lowercase_single_word,exact,headmaster,n,1,exact,headmaster,exact,headmaster,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
headmistress,1,1629,lowercase_single_word,exact,headmistress,n,1,exact,headmistress,exact,headmistress,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
headteacher,1,1630,lowercase_single_word,none,,,0,none,,none,,,,,none,0,exclude_or_spelling_review,两个开放词典均无词形证据；优先检查拼写、屈折变化或排除
heap,1,1633,lowercase_single_word,exact,heap,n|v,6,exact,heap,exact,heap,N|V|t|v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hearing,1,1635,lowercase_single_word,exact,hearing,a|n,7,exact,hearing,exact,hearing,N,hear,hear:OEWN+MobyWords+MobyPOS,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
heaven,1,1638,lowercase_single_word,exact,heaven,n,1,exact,heaven,exact,heaven,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
heavily,1,1640,lowercase_single_word,exact,heavily,r,7,exact,heavily,exact,heavily,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
heel,1,1641,lowercase_single_word,exact,heel,n|v,11,exact,heel,exact,heel,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
helicopter,1,1643,lowercase_single_word,exact,helicopter,n,1,exact,helicopter,exact,helicopter,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
helmet,1,1645,lowercase_single_word,exact,helmet,n,2,exact,helmet,exact,helmet,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
heroine,1,1653,lowercase_single_word,exact,heroine,n,2,exact,heroine,exact,heroine,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hey,1,1656,lowercase_single_word,none,,,0,exact,hey,exact,hey,!,,,none,2,legacy_lexicon_review,仅 Moby 有词形证据；可能生僻、旧式或专名，需谨慎复核
hibernate,1,1658,lowercase_single_word,exact,hibernate,v,2,exact,hibernate,exact,hibernate,i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hibernation,1,1659,lowercase_single_word,exact,hibernation,n,3,none,,exact,hibernation,N,,,none,2,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hide-and-seek,1,1661,hyphenated,exact,hide-and-seek,n,1,exact,hide-and-seek,exact,hide-and-seek,N,,,none,3,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
highway,1,1663,lowercase_single_word,exact,highway,n,1,exact,highway,exact,highway,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hillside,1,1665,lowercase_single_word,exact,hillside,n,1,exact,hillside,exact,hillside,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hilly,1,1666,lowercase_single_word,exact,hilly,a,1,exact,hilly,exact,hilly,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hive,1,1673,lowercase_single_word,exact,hive,n|v,6,exact,hive,exact,hive,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
holy,1,1678,lowercase_single_word,exact,holy,a|n,2,exact,holy,exact,holy,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
homeland,1,1680,lowercase_single_word,exact,homeland,n,1,exact,homeland,exact,homeland,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
Hong Kong,1,1685,multiword,none,,,0,exact,Hong Kong,exact,Hong Kong,h,,,none,2,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
hook,1,1687,lowercase_single_word,exact,hook,n|v,20,exact,hook,exact,hook,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hooray,1,1688,lowercase_single_word,exact,hooray,n,1,exact,hooray,exact,hooray,!|N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hopeful,1,1690,lowercase_single_word,exact,hopeful,a|n,3,exact,hopeful,exact,hopeful,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hopeless,1,1691,lowercase_single_word,exact,hopeless,a,4,exact,hopeless,exact,hopeless,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hostess,1,1696,lowercase_single_word,exact,hostess,n,3,exact,hostess,exact,hostess,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hot dog,1,1698,multiword,exact,hot dog,n,3,exact,hot dog,exact,hot dog,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
housewife,1,1702,lowercase_single_word,exact,housewife,n,1,exact,housewife,exact,housewife,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
howl,1,1706,lowercase_single_word,exact,howl,n|v,7,exact,howl,exact,howl,N|V|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
human being,1,1710,multiword,exact,human being,n,1,exact,human being,exact,human being,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
humour,1,1712,lowercase_single_word,exact,humour,n|v,7,exact,humour,exact,humour,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hunger,1,1714,lowercase_single_word,exact,hunger,n|v,5,exact,hunger,exact,hunger,N|V|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
hunter,1,1717,lowercase_single_word,exact,hunter,n,3,exact,hunter,exact,hunter,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
Iceland,1,1726,initial_uppercase,none,,,0,exact,Iceland,exact,Iceland,N,,,none,2,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
identification,1,1729,lowercase_single_word,exact,identification,n,5,exact,identification,exact,identification,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
immediate,1,1737,lowercase_single_word,exact,immediate,a,5,exact,immediate,exact,immediate,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
immigration,1,1739,lowercase_single_word,exact,immigration,n,2,exact,immigration,exact,immigration,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
importance,1,1741,lowercase_single_word,exact,importance,n,2,exact,importance,exact,importance,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
incorrect,1,1752,lowercase_single_word,exact,incorrect,a,4,exact,incorrect,exact,incorrect,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
independence,1,1755,lowercase_single_word,exact,independence,n,2,exact,independence,exact,independence,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
inform,1,1762,lowercase_single_word,exact,inform,v,3,exact,inform,exact,inform,A|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
information desk,1,1764,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
injure,1,1766,lowercase_single_word,exact,injure,v,3,exact,injure,exact,injure,t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
