record_id,word,dataset_layer,parts_of_speech,pos_evidence_source,pos_status
release-word-1100,floor,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1101,flour,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1102,flow,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1103,flower,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1104,flu,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1105,fluent,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1106,fly,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1107,focus,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1108,foggy,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1109,fold,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1110,folk,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1111,follow,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1112,fond,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1113,food,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1114,foot,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1115,football,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1116,for,curriculum,conjunction|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-1117,force,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1118,forecast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1119,forehead,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1120,foreign,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1121,forest,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1122,forever,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-1123,forget,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1124,forgive,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1125,fork,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1126,form,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1127,formal,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1128,format,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1129,former,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1130,fortunately,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-1131,forty,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1132,forward,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1133,found,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1134,foundation,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1135,fountain,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1136,four,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1137,fourteen,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1138,fourth,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1139,fox,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1140,France,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-1141,frank,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1142,free,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1143,freedom,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1144,freeze,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1145,French,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1146,frequency,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1147,frequently,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-1148,fresh,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-1149,friction,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1150,Friday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1151,fridge,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1152,friend,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1153,friendly,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1154,friendship,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1155,frightened,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1156,frog,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1157,from,curriculum,preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-1158,front,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1159,frontier,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1160,frost,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1161,fruit,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1162,fry,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1163,fuel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1164,full,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1165,fun,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1166,function,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1167,fund,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1168,fundamental,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1169,funny,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1170,furniture,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1171,further,curriculum,adjective|adverb|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1172,future,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1173,gain,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1174,gallery,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1175,game,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1176,gap,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1177,garbage,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1178,garden,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1179,garlic,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1180,gas,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1181,gate,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1182,gather,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1183,gender,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1184,general,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1185,generate,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1186,generation,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1187,generous,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1188,genius,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1189,gentle,curriculum,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1190,gentleman,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1191,genuine,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1192,geography,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1193,geometry,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1194,German,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1195,Germany,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-1196,get,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1197,gift,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1198,gifted,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1199,giraffe,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1200,girl,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1201,give,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1202,glad,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1203,glass,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1204,global,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1205,globe,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1206,glove,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1207,glue,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1208,go,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1209,goal,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1210,goat,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1211,gold,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1212,golf,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1213,good,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1214,goodbye,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1215,goods,curriculum,plural_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-1216,government,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1217,grab,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1218,grade,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1219,gradually,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-1220,graduate,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1221,grain,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1222,grammar,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1223,gramme,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1224,grand,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1225,granddaughter,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1226,grandfather,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1227,grandmother,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1228,grandparent,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1229,grandson,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1230,grape,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1231,grasp,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1232,grass,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1233,grateful,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1234,gravity,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1235,great,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1236,greedy,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-1237,green,curriculum,adjective|adjective_satellite|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1238,greenhouse,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-1239,greet,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1240,grey,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1241,grocery,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1242,ground,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1243,group,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1244,grow,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-1245,guarantee,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1246,guard,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1247,guess,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-1248,guest,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1249,guidance,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-1250,guide,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
