record_id,word,legacy_candidate_form,dataset_layer,selection_status,relevance_score,bnc_rank,contemporary_rank,part_of_speech,oewn_lexicographer_classes,theme_candidates,inclusion_reason,selection_sources,definitions_zh,phonetic_uk,phonetic_us
extension-draft-0264,explorer,explorer,extension,draft_priority_needs_semantic_review,7,9840,7763,n,noun.person,人与社会,独立语料频率支持较强（BNC 9840；当代语料 7763；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0265,expression,expression,extension,draft_priority_needs_semantic_review,9,1139,1533,n,noun.act|noun.attribute|noun.communication|noun.process,人与社会,独立语料频率支持较强（BNC 1139；当代语料 1533；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0266,extreme,extreme,extension,draft_priority_needs_semantic_review,9,2528,2519,a|n,adj.all|noun.attribute|noun.location,人与自然,独立语料频率支持较强（BNC 2528；当代语料 2519；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0267,facial,facial,extension,draft_priority_needs_semantic_review,7,8701,5735,a|n,adj.pert|noun.act|noun.body,人与自我|人与社会,独立语料频率支持较强（BNC 8701；当代语料 5735；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0268,fade,fade,extension,draft_priority_needs_semantic_review,9,3506,2882,n|v,noun.act|verb.body|verb.change,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 3506；当代语料 2882；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0269,fairly,fairly,extension,draft_priority_needs_semantic_review,9,1413,2157,r,adv.all,一般阅读,独立语料频率支持较强（BNC 1413；当代语料 2157；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0270,fairness,fairness,extension,draft_priority_needs_semantic_review,7,6946,5954,n,noun.attribute|noun.cognition,人与自我,独立语料频率支持较强（BNC 6946；当代语料 5954；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0271,fare,fare,extension,draft_priority_needs_semantic_review,9,4481,4776,n|v,noun.cognition|noun.food|noun.person|noun.possession|verb.consumption|verb.stative,人与自我|人与社会,独立语料频率支持较强（BNC 4481；当代语料 4776；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0272,fasten,fasten,extension,draft_priority_needs_semantic_review,7,7148,7930,v,verb.change|verb.contact,人与自然,独立语料频率支持较强（BNC 7148；当代语料 7930；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0273,fax,fax,extension,draft_priority_needs_semantic_review,7,5816,5729,n|v,noun.artifact|verb.communication,人与社会,独立语料频率支持较强（BNC 5816；当代语料 5729；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0274,feast,feast,extension,draft_priority_needs_semantic_review,7,5626,5910,n|v,noun.event|noun.food|noun.group|verb.consumption,人与自我|人与社会,独立语料频率支持较强（BNC 5626；当代语料 5910；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0275,feather,feather,extension,draft_priority_needs_semantic_review,9,4798,4531,n|v,noun.act|noun.animal|verb.body|verb.competition|verb.contact,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4798；当代语料 4531；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0276,federal,federal,extension,draft_priority_needs_semantic_review,9,2320,493,a,adj.all|adj.pert,一般阅读,独立语料频率支持较强（BNC 2320；当代语料 493；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0277,ferry,ferry,extension,draft_priority_needs_semantic_review,8,4590,6492,n|v,noun.act|noun.artifact|verb.motion,人与社会|人与自然,独立语料频率支持较强（BNC 4590；当代语料 6492；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0278,fierce,fierce,extension,draft_priority_needs_semantic_review,9,3932,4482,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3932；当代语料 4482；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0279,fighter,fighter,extension,draft_priority_needs_semantic_review,9,4002,3028,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 4002；当代语料 3028；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0280,final,final,extension,draft_priority_needs_semantic_review,9,778,887,a|n,adj.all|noun.communication|noun.event,人与社会,独立语料频率支持较强（BNC 778；当代语料 887；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0281,fireplace,fireplace,extension,draft_priority_needs_semantic_review,7,6692,5530,n,noun.artifact,人与社会,独立语料频率支持较强（BNC 6692；当代语料 5530；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0282,firmly,firmly,extension,draft_priority_needs_semantic_review,9,2206,3818,r,adv.all,一般阅读,独立语料频率支持较强（BNC 2206；当代语料 3818；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0283,flame,flame,extension,draft_priority_needs_semantic_review,9,3195,3199,n|v,noun.process|verb.communication|verb.weather,人与社会|人与自然,独立语料频率支持较强（BNC 3195；当代语料 3199；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0284,flee,flee,extension,draft_priority_needs_semantic_review,9,3410,2942,v,verb.motion,人与自然,独立语料频率支持较强（BNC 3410；当代语料 2942；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0285,flesh,flesh,extension,draft_priority_needs_semantic_review,9,3036,3209,n|v,noun.body|noun.plant|verb.possession,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 3036；当代语料 3209；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0286,float,float,extension,draft_priority_needs_semantic_review,9,3498,3140,n|v,noun.animal|noun.artifact|noun.food|noun.possession|noun.time|verb.change|verb.cognition|verb.contact|verb.motion|verb.social,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 3498；当代语料 3140；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0287,fog,fog,extension,draft_priority_needs_semantic_review,8,5413,4913,n|v,noun.cognition|noun.phenomenon|noun.state|verb.perception,人与自我|人与自然,独立语料频率支持较强（BNC 5413；当代语料 4913；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0288,following,following,extension,draft_priority_needs_semantic_review,9,748,1471,a|n,adj.all|noun.act|noun.group,人与社会,独立语料频率支持较强（BNC 748；当代语料 1471；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0289,fool,fool,extension,draft_priority_needs_semantic_review,9,3660,4030,n|v,noun.person|verb.communication|verb.consumption|verb.social,人与自我|人与社会,独立语料频率支持较强（BNC 3660；当代语料 4030；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0290,foolish,foolish,extension,draft_priority_needs_semantic_review,8,4977,5783,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4977；当代语料 5783；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0291,forbid,forbid,extension,draft_priority_needs_semantic_review,9,4670,4698,v,verb.communication|verb.social,人与社会,独立语料频率支持较强（BNC 4670；当代语料 4698；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0292,foreigner,foreigner,extension,draft_priority_needs_semantic_review,9,4934,4887,n,noun.person,人与社会,独立语料频率支持较强（BNC 4934；当代语料 4887；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0293,foresee,foresee,extension,draft_priority_needs_semantic_review,7,6364,7614,v,verb.cognition|verb.creation|verb.social,人与自我|人与社会,独立语料频率支持较强（BNC 6364；当代语料 7614；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0294,fortunate,fortunate,extension,draft_priority_needs_semantic_review,8,4680,5300,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4680；当代语料 5300；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0295,fortune,fortune,extension,draft_priority_needs_semantic_review,9,2626,2703,n,noun.phenomenon|noun.possession|noun.state,人与社会|人与自然,独立语料频率支持较强（BNC 2626；当代语料 2703；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0296,fragile,fragile,extension,draft_priority_needs_semantic_review,8,5941,4733,a,adj.all,一般阅读,独立语料频率支持较强（BNC 5941；当代语料 4733；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0297,framework,framework,extension,draft_priority_needs_semantic_review,9,2177,2968,n,noun.artifact|noun.attribute|noun.cognition,人与自我|人与社会,独立语料频率支持较强（BNC 2177；当代语料 2968；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0298,freezing,freezing,extension,draft_priority_needs_semantic_review,7,5949,6369,n,noun.process,一般阅读,独立语料频率支持较强（BNC 5949；当代语料 6369；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0299,frequent,frequent,extension,draft_priority_needs_semantic_review,9,3109,3272,a|v,adj.all|verb.motion|verb.social,人与社会|人与自然,独立语料频率支持较强（BNC 3109；当代语料 3272；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0300,frighten,frighten,extension,draft_priority_needs_semantic_review,7,5047,5537,v,verb.emotion,人与自我,独立语料频率支持较强（BNC 5047；当代语料 5537；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0301,funeral,funeral,extension,draft_priority_needs_semantic_review,9,3009,2885,n,noun.event,人与社会,独立语料频率支持较强（BNC 3009；当代语料 2885；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0302,fur,fur,extension,draft_priority_needs_semantic_review,8,5029,4700,n,noun.animal|noun.artifact|noun.substance,人与社会|人与自然,独立语料频率支持较强（BNC 5029；当代语料 4700；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0303,garage,garage,extension,draft_priority_needs_semantic_review,9,3113,3208,n|v,noun.artifact|verb.possession,人与社会,独立语料频率支持较强（BNC 3113；当代语料 3208；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0304,gardening,gardening,extension,draft_priority_needs_semantic_review,7,5625,7049,n,noun.act,人与社会,独立语料频率支持较强（BNC 5625；当代语料 7049；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0305,garment,garment,extension,draft_priority_needs_semantic_review,8,4822,6112,n|v,noun.artifact|verb.body,人与自我|人与社会,独立语料频率支持较强（BNC 4822；当代语料 6112；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0306,gay,gay,extension,draft_priority_needs_semantic_review,9,4231,2056,a|n,adj.all|noun.person,人与社会,独立语料频率支持较强（BNC 4231；当代语料 2056；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0307,gesture,gesture,extension,draft_priority_needs_semantic_review,9,2883,2969,n|v,noun.act|noun.communication|verb.communication,人与社会,独立语料频率支持较强（BNC 2883；当代语料 2969；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0308,glance,glance,extension,draft_priority_needs_semantic_review,9,2192,2417,n|v,noun.act|verb.motion|verb.perception,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 2192；当代语料 2417；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0309,glare,glare,extension,draft_priority_needs_semantic_review,7,5510,6371,n|v,noun.act|noun.attribute|noun.state|verb.body|verb.perception|verb.weather,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 5510；当代语料 6371；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0310,glory,glory,extension,draft_priority_needs_semantic_review,9,3797,4113,n|v,noun.attribute|noun.state|verb.communication,人与社会,独立语料频率支持较强（BNC 3797；当代语料 4113；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0311,god,god,extension,draft_priority_needs_semantic_review,9,492,2809,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 492；当代语料 2809；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0312,golden,golden,extension,draft_priority_needs_semantic_review,9,2240,1821,a,adj.all,一般阅读,独立语料频率支持较强（BNC 2240；当代语料 1821；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0313,goodness,goodness,extension,draft_priority_needs_semantic_review,8,4367,5155,n,noun.attribute,一般阅读,独立语料频率支持较强（BNC 4367；当代语料 5155；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0314,goose,goose,extension,draft_priority_needs_semantic_review,7,6076,5529,n|v,noun.animal|noun.food|noun.person|verb.contact,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 6076；当代语料 5529；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0315,govern,govern,extension,draft_priority_needs_semantic_review,9,3050,3711,v,verb.social|verb.stative,人与社会,独立语料频率支持较强（BNC 3050；当代语料 3711；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0316,gown,gown,extension,draft_priority_needs_semantic_review,7,5811,5262,n|v,noun.artifact|noun.group|verb.body,人与自我|人与社会,独立语料频率支持较强（BNC 5811；当代语料 5262；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0317,graduation,graduation,extension,draft_priority_needs_semantic_review,7,15296,4759,n,noun.act|noun.communication|noun.event,人与社会,独立语料频率支持较强（BNC 15296；当代语料 4759；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0318,grandchild,grandchild,extension,draft_priority_needs_semantic_review,7,19714,4393,n,noun.person,人与社会,独立语料频率支持较强（BNC 19714；当代语料 4393；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0319,greeting,greeting,extension,draft_priority_needs_semantic_review,7,6498,6324,n,noun.communication,人与社会,独立语料频率支持较强（BNC 6498；当代语料 6324；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
