phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
rock band,rock band,2,true,n,rock_band%1:14:00::,rock band,false,,4,true,evidence_ready_review,23.219,junior,false
say so,say so,2,true,n,say-so%1:07:00::|say-so%1:10:00::|say-so%1:10:01::,say-so,false,,4,true,evidence_ready_review,23.219,junior,false
school of medicine,school of medicine,3,true,n,school_of_medicine%1:14:00::,school of medicine,false,,4,true,evidence_ready_review,23.219,junior,false
sea floor,sea floor,2,true,n,sea_floor%1:17:00::,sea floor,false,,4,true,evidence_ready_review,23.219,junior,false
speed of light,speed of light,3,true,n,speed_of_light%1:28:00::,speed of light,false,,4,true,evidence_ready_review,23.219,junior,false
straight line,straight line,2,true,n,straight_line%1:25:00::,straight line,false,,4,true,evidence_ready_review,23.219,junior,false
under the table,under the table,3,true,a,under-the-table%5:00:00:covert:00,under-the-table,false,,4,true,evidence_ready_review,23.219,junior,false
way of life,way of life,3,true,n,way_of_life%1:04:00::,way of life,false,,4,true,evidence_ready_review,23.219,junior,false
world record,world record,2,true,n,world_record%1:04:00::,world record,false,,4,true,evidence_ready_review,23.219,junior,false
world wide,world wide,2,true,a,world-wide%5:00:00:comprehensive:00|world-wide%5:00:00:intercontinental:00|world-wide%5:00:00:international:00,world-wide,false,,4,true,evidence_ready_review,23.219,junior,false
all of a sudden,all of a sudden,4,true,r,all_of_a_sudden%4:02:00::|all_of_a_sudden%4:02:01::,all of a sudden,false,,3,true,evidence_ready_review,23.0,junior,false
once in a while,once in a while,4,true,r,once_in_a_while%4:02:00::,once in a while,false,,3,true,evidence_ready_review,23.0,junior,false
out of the way,out of the way,4,true,a|r,out-of-the-way%5:00:00:far:00|out-of-the-way%5:00:00:finished:01|out-of-the-way%5:00:00:improper:00|out-of-the-way%5:00:00:unusual:00|out_of_the_way%4:02:00::|out_of_the_way%4:02:02::|out_of_the_way%4:02:03::|out_of_the_way%4:02:04::|out_of_the_way%4:02:05::|out_of_the_way%5:00:00:far:00|out_of_the_way%5:00:00:finished:01|out_of_the_way%5:00:00:improper:00|out_of_the_way%5:00:00:unusual:00,out of the way|out-of-the-way,true,out-of-the-way,2,true,evidence_ready_review,22.85,junior,false
all day long,all day long,3,true,r,all_day_long%4:02:00::,all day long,false,,2,true,evidence_ready_review,20.85,junior,false
all too,all too,2,true,r,all_too%4:02:00::,all too,false,,2,true,evidence_ready_review,20.85,junior,false
and then some,and then some,3,true,r,and_then_some%4:02:00::,and then some,false,,2,true,evidence_ready_review,20.85,junior,false
at large,at large,2,true,a|r,at_large%4:02:00::|at_large%5:00:00:free:00,at large,false,,2,true,evidence_ready_review,20.85,junior,false
at most,at most,2,true,r,at_most%4:02:00::,at most,false,,2,true,evidence_ready_review,20.85,junior,false
at will,at will,2,true,r,at_will%4:02:00::,at will,false,,2,true,evidence_ready_review,20.85,junior,false
at worst,at worst,2,true,r,at_worst%4:02:00::,at worst,false,,2,true,evidence_ready_review,20.85,junior,false
day after day,day after day,3,true,a|r,day-after-day%5:00:00:periodic:00|day_after_day%4:02:00::,day after day|day-after-day,false,,2,true,evidence_ready_review,20.85,junior,false
end on,end on,2,true,r,end_on%4:02:00::,end on,false,,2,true,evidence_ready_review,20.85,junior,false
ever so,ever so,2,true,r,ever_so%4:02:00::,ever so,false,,2,true,evidence_ready_review,20.85,junior,false
every bit,every bit,2,true,r,every_bit%4:02:00::,every bit,false,,2,true,evidence_ready_review,20.85,junior,false
for fun,for fun,2,true,r,for_fun%4:02:00::,for fun,false,,2,true,evidence_ready_review,20.85,junior,false
in any case,in any case,3,true,r,in_any_case%4:02:00::|in_any_case%4:02:02::,in any case,false,,2,true,evidence_ready_review,20.85,junior,false
in name,in name,2,true,r,in_name%4:02:00::,in name,false,,2,true,evidence_ready_review,20.85,junior,false
in the least,in the least,3,true,r,in_the_least%4:02:00::|in_the_least%4:02:01::,in the least,false,,2,true,evidence_ready_review,20.85,junior,false
inside out,inside out,2,true,a|r,inside-out%5:00:00:turned:00|inside_out%4:02:00::|inside_out%4:02:01::,inside out|inside-out,false,,2,true,evidence_ready_review,20.85,junior,false
just right,just right,2,true,r,just_right%4:02:00::,just right,false,,2,true,evidence_ready_review,20.85,junior,false
not to mention,not to mention,3,true,r,not_to_mention%4:02:00::,not to mention,false,,2,true,evidence_ready_review,20.85,junior,false
off and on,off and on,3,true,a|r,off-and-on%5:00:00:broken:02|off_and_on%4:02:00::,off and on|off-and-on,false,,2,true,evidence_ready_review,20.85,junior,false
pretty much,pretty much,2,true,r,pretty_much%4:02:00::,pretty much,false,,2,true,evidence_ready_review,20.85,junior,false
till now,till now,2,true,r,till_now%4:02:00::,till now,false,,2,true,evidence_ready_review,20.85,junior,false
to the south,to the south,3,true,r,to_the_south%4:02:00::,to the south,false,,2,true,evidence_ready_review,20.85,junior,false
act upon,act upon,2,true,v,act_upon%2:41:00::,act upon,false,,1,true,evidence_ready_review,20.0,junior,false
add on,add on,2,true,n|v,add-on%1:06:00::|add-on%1:06:01::|add-on%1:10:00::|add_on%2:30:00::|add_on%2:35:00::,add on|add-on,false,,1,true,evidence_ready_review,20.0,junior,false
air travel,air travel,2,true,n,air_travel%1:04:00::,air travel,false,,3,true,evidence_ready_review,20.0,junior,false
allow for,allow for,2,true,v,allow_for%2:42:00::,allow for,false,,1,true,evidence_ready_review,20.0,junior,false
art history,art history,2,true,n,art_history%1:09:00::,art history,false,,3,true,evidence_ready_review,20.0,junior,false
ask for it,ask for it,3,true,v,ask_for_it%2:30:00::,ask for it,false,,1,true,evidence_ready_review,20.0,junior,false
at peace,at peace,2,true,a,at_peace%5:00:02:dead:01,at peace,false,,3,true,evidence_ready_review,20.0,junior,false
at sea,at sea,2,true,a,at_sea%5:00:00:perplexed:00,at sea,false,,3,true,evidence_ready_review,20.0,junior,false
back off,back off,2,true,v,back_off%2:38:00::|back_off%2:41:00::,back off,false,,1,true,evidence_ready_review,20.0,junior,false
bad luck,bad luck,2,true,n,bad_luck%1:11:00::|bad_luck%1:19:00::|bad_luck%1:26:00::,bad luck,false,,3,true,evidence_ready_review,20.0,junior,false
ball over,ball over,2,true,v,ball_over%2:37:00::,ball over,false,,1,true,evidence_ready_review,20.0,junior,false
band together,band together,2,true,v,band_together%2:41:00::,band together,false,,1,true,evidence_ready_review,20.0,junior,false
be quiet,be quiet,2,true,v,be_quiet%2:32:00::,be quiet,false,,1,true,evidence_ready_review,20.0,junior,false
be sick,be sick,2,true,v,be_sick%2:29:01::,be sick,false,,1,true,evidence_ready_review,20.0,junior,false
be with it,be with it,3,true,v,be_with_it%2:31:00::,be with it,false,,1,true,evidence_ready_review,20.0,junior,false
beat back,beat back,2,true,v,beat_back%2:35:00::,beat back,false,,1,true,evidence_ready_review,20.0,junior,false
beat in,beat in,2,true,v,beat_in%2:31:00::,beat in,false,,1,true,evidence_ready_review,20.0,junior,false
beat out,beat out,2,true,v,beat_out%2:33:00::|beat_out%2:38:00::,beat out,false,,1,true,evidence_ready_review,20.0,junior,false
box in,box in,2,true,v,box_in%2:42:00::,box in,false,,1,true,evidence_ready_review,20.0,junior,false
break off,break off,2,true,v,break_off%2:30:03::|break_off%2:35:00::|break_off%2:35:01::|break_off%2:35:02::|break_off%2:42:01::,break off,false,,1,true,evidence_ready_review,20.0,junior,false
budget for,budget for,2,true,v,budget_for%2:31:00::,budget for,false,,1,true,evidence_ready_review,20.0,junior,false
build in,build in,2,true,v,build_in%2:30:00::,build in,false,,1,true,evidence_ready_review,20.0,junior,false
build upon,build upon,2,true,v,build_upon%2:42:00::,build upon,false,,1,true,evidence_ready_review,20.0,junior,false
buy at,buy at,2,true,v,buy_at%2:41:00::,buy at,false,,1,true,evidence_ready_review,20.0,junior,false
buy food,buy food,2,true,v,buy_food%2:40:00::,buy food,false,,1,true,evidence_ready_review,20.0,junior,false
call at,call at,2,true,v,call_at%2:38:00::,call at,false,,1,true,evidence_ready_review,20.0,junior,false
call attention,call attention,2,true,v,call_attention%2:32:00::,call attention,false,,1,true,evidence_ready_review,20.0,junior,false
cash in on,cash in on,3,true,v,cash_in_on%2:40:00::,cash in on,false,,1,true,evidence_ready_review,20.0,junior,false
catch it,catch it,2,true,v,catch_it%2:41:00::,catch it,false,,1,true,evidence_ready_review,20.0,junior,false
change shape,change shape,2,true,v,change_shape%2:30:00::,change shape,false,,1,true,evidence_ready_review,20.0,junior,false
check up on,check up on,3,true,v,check_up_on%2:31:00::,check up on,false,,1,true,evidence_ready_review,20.0,junior,false
chip away,chip away,2,true,v,chip_away%2:30:00::,chip away,false,,1,true,evidence_ready_review,20.0,junior,false
clock in,clock in,2,true,v,clock_in%2:32:00::,clock in,false,,1,true,evidence_ready_review,20.0,junior,false
coffee cake,coffee cake,2,true,n,coffee_cake%1:13:00::,coffee cake,false,,3,true,evidence_ready_review,20.0,junior,false
cold weather,cold weather,2,true,n,cold_weather%1:19:00::,cold weather,false,,3,true,evidence_ready_review,20.0,junior,false
come close,come close,2,true,v,come_close%2:41:00::|come_close%2:42:00::,come close,false,,1,true,evidence_ready_review,20.0,junior,false
come home,come home,2,true,v,come_home%2:31:13::,come home,false,,1,true,evidence_ready_review,20.0,junior,false
come near,come near,2,true,v,come_near%2:38:00::|come_near%2:38:01::|come_near%2:41:00::,come near,false,,1,true,evidence_ready_review,20.0,junior,false
come to mind,come to mind,3,true,v,come_to_mind%2:31:00::,come to mind,false,,1,true,evidence_ready_review,20.0,junior,false
come up to,come up to,3,true,v,come_up_to%2:32:00::,come up to,false,,1,true,evidence_ready_review,20.0,junior,false
community center,community center,2,true,n,community_center%1:06:00::,community center,false,,3,true,evidence_ready_review,20.0,junior,false
computer program,computer program,2,true,n,computer_program%1:10:00::,computer program,false,,3,true,evidence_ready_review,20.0,junior,false
computer screen,computer screen,2,true,n,computer_screen%1:06:00::,computer screen,false,,3,true,evidence_ready_review,20.0,junior,false
cool off,cool off,2,true,v,cool_off%2:30:00::|cool_off%2:37:00::|cool_off%2:37:01::,cool off,false,,1,true,evidence_ready_review,20.0,junior,false
cry for,cry for,2,true,v,cry_for%2:42:00::,cry for,false,,1,true,evidence_ready_review,20.0,junior,false
cut away,cut away,2,true,v,cut_away%2:35:00::|cut_away%2:38:00::,cut away,false,,1,true,evidence_ready_review,20.0,junior,false
date from,date from,2,true,v,date_from%2:42:00::,date from,false,,1,true,evidence_ready_review,20.0,junior,false
dead on,dead on,2,true,a,dead-on%5:00:00:accurate:00,dead-on,false,,3,true,evidence_ready_review,20.0,junior,false
deal out,deal out,2,true,v,deal_out%2:40:00::,deal out,false,,1,true,evidence_ready_review,20.0,junior,false
die off,die off,2,true,v,die_off%2:30:00::,die off,false,,1,true,evidence_ready_review,20.0,junior,false
dinner table,dinner table,2,true,n,dinner_table%1:06:00::,dinner table,false,,3,true,evidence_ready_review,20.0,junior,false
do good,do good,2,true,v,do_good%2:40:00::,do good,false,,1,true,evidence_ready_review,20.0,junior,false
do work,do work,2,true,v,do_work%2:41:00::,do work,false,,1,true,evidence_ready_review,20.0,junior,false
double over,double over,2,true,v,double_over%2:38:00::,double over,false,,1,true,evidence_ready_review,20.0,junior,false
drive around,drive around,2,true,v,drive_around%2:38:00::|drive_around%2:41:00::,drive around,false,,1,true,evidence_ready_review,20.0,junior,false
drive out,drive out,2,true,v,drive_out%2:30:03::|drive_out%2:38:00::|drive_out%2:38:01::,drive out,false,,1,true,evidence_ready_review,20.0,junior,false
drive up,drive up,2,true,v,drive_up%2:38:00::,drive up,false,,1,true,evidence_ready_review,20.0,junior,false
drop out,drop out,2,true,v,drop_out%2:33:00::|drop_out%2:41:00::|drop_out%2:41:01::,drop out,false,,1,true,evidence_ready_review,20.0,junior,false
eat in,eat in,2,true,v,eat_in%2:34:00::,eat in,false,,1,true,evidence_ready_review,20.0,junior,false
ever present,ever present,2,true,a,ever-present%5:00:00:present:02,ever-present,false,,3,true,evidence_ready_review,20.0,junior,false
eye doctor,eye doctor,2,true,n,eye_doctor%1:18:00::,eye doctor,false,,3,true,evidence_ready_review,20.0,junior,false
fall in love,fall in love,3,true,v,fall_in_love%2:30:00::,fall in love,false,,1,true,evidence_ready_review,20.0,junior,false
fall under,fall under,2,true,v,fall_under%2:42:00::,fall under,false,,1,true,evidence_ready_review,20.0,junior,false
fall upon,fall upon,2,true,v,fall_upon%2:40:13::,fall upon,false,,1,true,evidence_ready_review,20.0,junior,false
fan out,fan out,2,true,v,fan_out%2:38:00::,fan out,false,,1,true,evidence_ready_review,20.0,junior,false
far out,far out,2,true,a,far-out%5:00:00:unconventional:01,far-out,false,,3,true,evidence_ready_review,20.0,junior,false
fashion industry,fashion industry,2,true,n,fashion_industry%1:14:00::,fashion industry,false,,3,true,evidence_ready_review,20.0,junior,false
feed in,feed in,2,true,v,feed_in%2:30:00::,feed in,false,,1,true,evidence_ready_review,20.0,junior,false
feel out,feel out,2,true,v,feel_out%2:32:00::,feel out,false,,1,true,evidence_ready_review,20.0,junior,false
fight down,fight down,2,true,v,fight_down%2:33:00::,fight down,false,,1,true,evidence_ready_review,20.0,junior,false
fight off,fight off,2,true,v,fight_off%2:33:00::,fight off,false,,1,true,evidence_ready_review,20.0,junior,false
film festival,film festival,2,true,n,film_festival%1:04:00::,film festival,false,,3,true,evidence_ready_review,20.0,junior,false
fire up,fire up,2,true,v,fire_up%2:34:00::|fire_up%2:37:00::,fire up,false,,1,true,evidence_ready_review,20.0,junior,false
flood in,flood in,2,true,v,flood_in%2:38:00::,flood in,false,,1,true,evidence_ready_review,20.0,junior,false
front yard,front yard,2,true,n,front_yard%1:06:00::,front yard,false,,3,true,evidence_ready_review,20.0,junior,false
get hold,get hold,2,true,v,get_hold%2:40:00::,get hold,false,,1,true,evidence_ready_review,20.0,junior,false
get hold of,get hold of,3,true,v,get_hold_of%2:31:00::|get_hold_of%2:32:00::|get_hold_of%2:35:00::,get hold of,false,,1,true,evidence_ready_review,20.0,junior,false
get in touch,get in touch,3,true,v,get_in_touch%2:41:00::,get in touch,false,,1,true,evidence_ready_review,20.0,junior,false
glass in,glass in,2,true,v,glass_in%2:35:00::,glass in,false,,1,true,evidence_ready_review,20.0,junior,false
go past,go past,2,true,v,go_past%2:38:00::|go_past%2:42:00::,go past,false,,1,true,evidence_ready_review,20.0,junior,false
good will,good will,2,true,n,good_will%1:07:00::|good_will%1:12:00::|good_will%1:21:00::,good will,false,,3,true,evidence_ready_review,20.0,junior,false
grade point,grade point,2,true,n,grade_point%1:09:00::,grade point,false,,3,true,evidence_ready_review,20.0,junior,false
grade point average,grade point average,3,true,n,grade_point_average%1:10:00::,grade point average,false,,3,true,evidence_ready_review,20.0,junior,false
grow over,grow over,2,true,v,grow_over%2:30:00::,grow over,false,,1,true,evidence_ready_review,20.0,junior,false
grow together,grow together,2,true,v,grow_together%2:30:01::,grow together,false,,1,true,evidence_ready_review,20.0,junior,false
hard on,hard on,2,true,n,hard-on%1:26:00::,hard-on,false,,3,true,evidence_ready_review,20.0,junior,false
hardly a,hardly a,2,true,a,hardly_a%5:00:00:few:00,hardly a,false,,3,true,evidence_ready_review,20.0,junior,false
have a fit,have a fit,3,true,v,have_a_fit%2:37:00::,have a fit,false,,1,true,evidence_ready_review,20.0,junior,false
have a go,have a go,3,true,v,have_a_go%2:41:00::,have a go,false,,1,true,evidence_ready_review,20.0,junior,false
high quality,high quality,2,true,n,high_quality%1:07:00::,high quality,false,,3,true,evidence_ready_review,20.0,junior,false
high risk,high risk,2,true,a,high-risk%5:00:00:unsound:00,high-risk,false,,3,true,evidence_ready_review,20.0,junior,false
hold the line,hold the line,3,true,v,hold_the_line%2:32:00::|hold_the_line%2:40:00::,hold the line,false,,1,true,evidence_ready_review,20.0,junior,false
hold up,hold up,2,true,v,hold_up%2:30:00::|hold_up%2:35:00::|hold_up%2:39:00::|hold_up%2:40:00::|hold_up%2:42:00::|hold_up%2:42:01::|hold_up%2:42:02::,hold up,false,,1,true,evidence_ready_review,20.0,junior,false
